Data Escala de Tempo 1 DM Simp 4,Data do Incio da Semana Din Instante DM Simp 4,Data Escala de Tempo 1 DM Simp 4,Din Instante,Período Exibido DM Simp 4,Subsistema,Texto Data Incio da Semana Din Instante DM,Selecione Tipo de DM Simp 4
2/23/2012 12:00:00 AM,,2/23/2012 12:00:00 AM,2/23/2012 3:10:00 PM,Dia,Nordeste,,9929.21
2/24/2012 12:00:00 AM,,2/24/2012 12:00:00 AM,2/24/2012 3:27:00 PM,Dia,Nordeste,,9986.64
2/25/2012 12:00:00 AM,,2/25/2012 12:00:00 AM,2/25/2012 7:45:00 PM,Dia,Nordeste,,10053.15
2/26/2012 12:00:00 AM,,2/26/2012 12:00:00 AM,2/26/2012 7:04:00 PM,Dia,Nordeste,,9384
2/27/2012 12:00:00 AM,,2/27/2012 12:00:00 AM,2/27/2012 2:45:00 PM,Dia,Nordeste,,10055.44
2/28/2012 12:00:00 AM,,2/28/2012 12:00:00 AM,2/28/2012 2:46:00 PM,Dia,Nordeste,,10213.28
2/29/2012 12:00:00 AM,,2/29/2012 12:00:00 AM,2/29/2012 3:22:00 PM,Dia,Nordeste,,10240.03
3/1/2012 12:00:00 AM,,3/1/2012 12:00:00 AM,3/1/2012 3:20:00 PM,Dia,Nordeste,,10295.28
3/2/2012 12:00:00 AM,,3/2/2012 12:00:00 AM,3/2/2012 2:42:00 PM,Dia,Nordeste,,10299.64
3/3/2012 12:00:00 AM,,3/3/2012 12:00:00 AM,3/3/2012 6:46:00 PM,Dia,Nordeste,,10248.86
3/4/2012 12:00:00 AM,,3/4/2012 12:00:00 AM,3/4/2012 6:51:00 PM,Dia,Nordeste,,9524.89
3/5/2012 12:00:00 AM,,3/5/2012 12:00:00 AM,3/5/2012 3:00:00 PM,Dia,Nordeste,,10477.4
3/6/2012 12:00:00 AM,,3/6/2012 12:00:00 AM,3/6/2012 2:24:00 PM,Dia,Nordeste,,10380.75
3/7/2012 12:00:00 AM,,3/7/2012 12:00:00 AM,3/7/2012 2:42:00 PM,Dia,Nordeste,,10336.98
3/8/2012 12:00:00 AM,,3/8/2012 12:00:00 AM,3/8/2012 2:44:00 PM,Dia,Nordeste,,10345.62
3/9/2012 12:00:00 AM,,3/9/2012 12:00:00 AM,3/9/2012 2:26:00 PM,Dia,Nordeste,,10273.54
3/10/2012 12:00:00 AM,,3/10/2012 12:00:00 AM,3/10/2012 6:47:00 PM,Dia,Nordeste,,10349.78
3/11/2012 12:00:00 AM,,3/11/2012 12:00:00 AM,3/11/2012 7:00:00 PM,Dia,Nordeste,,9643.18
3/12/2012 12:00:00 AM,,3/12/2012 12:00:00 AM,3/12/2012 2:49:00 PM,Dia,Nordeste,,10229.48
3/13/2012 12:00:00 AM,,3/13/2012 12:00:00 AM,3/13/2012 2:29:00 PM,Dia,Nordeste,,10384.45
3/14/2012 12:00:00 AM,,3/14/2012 12:00:00 AM,3/14/2012 2:37:00 PM,Dia,Nordeste,,10256.89
3/15/2012 12:00:00 AM,,3/15/2012 12:00:00 AM,3/15/2012 2:32:00 PM,Dia,Nordeste,,10546.63
3/16/2012 12:00:00 AM,,3/16/2012 12:00:00 AM,3/16/2012 2:25:00 PM,Dia,Nordeste,,10493.72
3/17/2012 12:00:00 AM,,3/17/2012 12:00:00 AM,3/17/2012 6:44:00 PM,Dia,Nordeste,,10431.11
3/18/2012 12:00:00 AM,,3/18/2012 12:00:00 AM,3/18/2012 6:44:00 PM,Dia,Nordeste,,9776.18
3/19/2012 12:00:00 AM,,3/19/2012 12:00:00 AM,3/19/2012 2:42:00 PM,Dia,Nordeste,,9826.4
3/20/2012 12:00:00 AM,,3/20/2012 12:00:00 AM,3/20/2012 2:37:00 PM,Dia,Nordeste,,10268.23
3/21/2012 12:00:00 AM,,3/21/2012 12:00:00 AM,3/21/2012 2:38:00 PM,Dia,Nordeste,,10386.28
3/22/2012 12:00:00 AM,,3/22/2012 12:00:00 AM,3/22/2012 2:55:00 PM,Dia,Nordeste,,10359.07
3/23/2012 12:00:00 AM,,3/23/2012 12:00:00 AM,3/23/2012 2:51:00 PM,Dia,Nordeste,,10419.31
3/24/2012 12:00:00 AM,,3/24/2012 12:00:00 AM,3/24/2012 6:42:00 PM,Dia,Nordeste,,10492.5
3/25/2012 12:00:00 AM,,3/25/2012 12:00:00 AM,3/25/2012 6:42:00 PM,Dia,Nordeste,,9619.39
3/26/2012 12:00:00 AM,,3/26/2012 12:00:00 AM,3/26/2012 2:42:00 PM,Dia,Nordeste,,10267.9
3/27/2012 12:00:00 AM,,3/27/2012 12:00:00 AM,3/27/2012 3:18:00 PM,Dia,Nordeste,,10114.33
3/28/2012 12:00:00 AM,,3/28/2012 12:00:00 AM,3/28/2012 2:27:00 PM,Dia,Nordeste,,10337.09
3/29/2012 12:00:00 AM,,3/29/2012 12:00:00 AM,3/29/2012 2:52:00 PM,Dia,Nordeste,,10359.77
3/30/2012 12:00:00 AM,,3/30/2012 12:00:00 AM,3/30/2012 3:01:00 PM,Dia,Nordeste,,10415.35
3/31/2012 12:00:00 AM,,3/31/2012 12:00:00 AM,3/31/2012 6:50:00 PM,Dia,Nordeste,,10567.73
4/1/2012 12:00:00 AM,,4/1/2012 12:00:00 AM,4/1/2012 6:30:00 PM,Dia,Nordeste,,9768.77
4/2/2012 12:00:00 AM,,4/2/2012 12:00:00 AM,4/2/2012 2:54:00 PM,Dia,Nordeste,,10264.74
4/3/2012 12:00:00 AM,,4/3/2012 12:00:00 AM,4/3/2012 2:55:00 PM,Dia,Nordeste,,10490.81
4/4/2012 12:00:00 AM,,4/4/2012 12:00:00 AM,4/4/2012 2:55:00 PM,Dia,Nordeste,,10248.5
4/5/2012 12:00:00 AM,,4/5/2012 12:00:00 AM,4/5/2012 9:43:00 PM,Dia,Nordeste,,9604.89
4/6/2012 12:00:00 AM,,4/6/2012 12:00:00 AM,4/6/2012 6:21:00 PM,Dia,Nordeste,,8885.72
4/7/2012 12:00:00 AM,,4/7/2012 12:00:00 AM,4/7/2012 6:44:00 PM,Dia,Nordeste,,9885.36
4/8/2012 12:00:00 AM,,4/8/2012 12:00:00 AM,4/8/2012 6:28:00 PM,Dia,Nordeste,,9417.59
4/9/2012 12:00:00 AM,,4/9/2012 12:00:00 AM,4/9/2012 2:41:00 PM,Dia,Nordeste,,10296.88
4/10/2012 12:00:00 AM,,4/10/2012 12:00:00 AM,4/10/2012 2:53:00 PM,Dia,Nordeste,,10308.91
4/11/2012 12:00:00 AM,,4/11/2012 12:00:00 AM,4/11/2012 2:44:00 PM,Dia,Nordeste,,10397.55
4/12/2012 12:00:00 AM,,4/12/2012 12:00:00 AM,4/12/2012 2:01:00 PM,Dia,Nordeste,,10466.33
4/13/2012 12:00:00 AM,,4/13/2012 12:00:00 AM,4/13/2012 2:39:00 PM,Dia,Nordeste,,10482.64
4/14/2012 12:00:00 AM,,4/14/2012 12:00:00 AM,4/14/2012 6:38:00 PM,Dia,Nordeste,,10538.89
4/15/2012 12:00:00 AM,,4/15/2012 12:00:00 AM,4/15/2012 6:30:00 PM,Dia,Nordeste,,9822.98
4/16/2012 12:00:00 AM,,4/16/2012 12:00:00 AM,4/16/2012 2:47:00 PM,Dia,Nordeste,,10528.59
4/17/2012 12:00:00 AM,,4/17/2012 12:00:00 AM,4/17/2012 2:39:00 PM,Dia,Nordeste,,10529
4/18/2012 12:00:00 AM,,4/18/2012 12:00:00 AM,4/18/2012 2:50:00 PM,Dia,Nordeste,,10565.12
4/19/2012 12:00:00 AM,,4/19/2012 12:00:00 AM,4/19/2012 2:45:00 PM,Dia,Nordeste,,10512.37
4/20/2012 12:00:00 AM,,4/20/2012 12:00:00 AM,4/20/2012 2:28:00 PM,Dia,Nordeste,,10208.39
4/21/2012 12:00:00 AM,,4/21/2012 12:00:00 AM,4/21/2012 6:43:00 PM,Dia,Nordeste,,10148.05
4/22/2012 12:00:00 AM,,4/22/2012 12:00:00 AM,4/22/2012 6:43:00 PM,Dia,Nordeste,,9887.53
4/23/2012 12:00:00 AM,,4/23/2012 12:00:00 AM,4/23/2012 2:42:00 PM,Dia,Nordeste,,10679.7
4/24/2012 12:00:00 AM,,4/24/2012 12:00:00 AM,4/24/2012 2:58:00 PM,Dia,Nordeste,,10658.89
4/25/2012 12:00:00 AM,,4/25/2012 12:00:00 AM,4/25/2012 2:30:00 PM,Dia,Nordeste,,10642.89
4/26/2012 12:00:00 AM,,4/26/2012 12:00:00 AM,4/26/2012 2:52:00 PM,Dia,Nordeste,,10640.45
4/27/2012 12:00:00 AM,,4/27/2012 12:00:00 AM,4/27/2012 10:25:00 AM,Dia,Nordeste,,10529.78
4/28/2012 12:00:00 AM,,4/28/2012 12:00:00 AM,4/28/2012 6:29:00 PM,Dia,Nordeste,,10599.36
4/29/2012 12:00:00 AM,,4/29/2012 12:00:00 AM,4/29/2012 6:23:00 PM,Dia,Nordeste,,9845.95
4/30/2012 12:00:00 AM,,4/30/2012 12:00:00 AM,4/30/2012 2:34:00 PM,Dia,Nordeste,,10004.93
5/1/2012 12:00:00 AM,,5/1/2012 12:00:00 AM,5/1/2012 6:43:00 PM,Dia,Nordeste,,9451.59
5/2/2012 12:00:00 AM,,5/2/2012 12:00:00 AM,5/2/2012 2:42:00 PM,Dia,Nordeste,,10523.39
5/3/2012 12:00:00 AM,,5/3/2012 12:00:00 AM,5/3/2012 2:48:00 PM,Dia,Nordeste,,10318
5/4/2012 12:00:00 AM,,5/4/2012 12:00:00 AM,5/4/2012 2:39:00 PM,Dia,Nordeste,,10045.78
5/5/2012 12:00:00 AM,,5/5/2012 12:00:00 AM,5/5/2012 6:19:00 PM,Dia,Nordeste,,10249.15
5/6/2012 12:00:00 AM,,5/6/2012 12:00:00 AM,5/6/2012 6:27:00 PM,Dia,Nordeste,,9669.07
5/7/2012 12:00:00 AM,,5/7/2012 12:00:00 AM,5/7/2012 2:53:00 PM,Dia,Nordeste,,10141.84
5/8/2012 12:00:00 AM,,5/8/2012 12:00:00 AM,5/8/2012 2:40:00 PM,Dia,Nordeste,,10247.79
5/9/2012 12:00:00 AM,,5/9/2012 12:00:00 AM,5/9/2012 2:48:00 PM,Dia,Nordeste,,10335.76
5/10/2012 12:00:00 AM,,5/10/2012 12:00:00 AM,5/10/2012 3:28:00 PM,Dia,Nordeste,,10160.03
5/11/2012 12:00:00 AM,,5/11/2012 12:00:00 AM,5/11/2012 2:59:00 PM,Dia,Nordeste,,10342.43
5/12/2012 12:00:00 AM,,5/12/2012 12:00:00 AM,5/12/2012 6:38:00 PM,Dia,Nordeste,,10485.1
5/13/2012 12:00:00 AM,,5/13/2012 12:00:00 AM,5/13/2012 6:43:00 PM,Dia,Nordeste,,9649.97
5/14/2012 12:00:00 AM,,5/14/2012 12:00:00 AM,5/14/2012 2:49:00 PM,Dia,Nordeste,,10325.36
5/15/2012 12:00:00 AM,,5/15/2012 12:00:00 AM,5/15/2012 2:58:00 PM,Dia,Nordeste,,10415.22
5/16/2012 12:00:00 AM,,5/16/2012 12:00:00 AM,5/16/2012 2:32:00 PM,Dia,Nordeste,,10624.9
5/17/2012 12:00:00 AM,,5/17/2012 12:00:00 AM,5/17/2012 2:51:00 PM,Dia,Nordeste,,10283.66
5/18/2012 12:00:00 AM,,5/18/2012 12:00:00 AM,5/18/2012 2:47:00 PM,Dia,Nordeste,,10091.37
5/19/2012 12:00:00 AM,,5/19/2012 12:00:00 AM,5/19/2012 6:25:00 PM,Dia,Nordeste,,10213.95
5/20/2012 12:00:00 AM,,5/20/2012 12:00:00 AM,5/20/2012 6:25:00 PM,Dia,Nordeste,,9392.09
5/21/2012 12:00:00 AM,,5/21/2012 12:00:00 AM,5/21/2012 5:54:00 PM,Dia,Nordeste,,9963.55
5/22/2012 12:00:00 AM,,5/22/2012 12:00:00 AM,5/22/2012 5:56:00 PM,Dia,Nordeste,,9957.35
5/23/2012 12:00:00 AM,,5/23/2012 12:00:00 AM,5/23/2012 5:55:00 PM,Dia,Nordeste,,9859.52
5/24/2012 12:00:00 AM,,5/24/2012 12:00:00 AM,5/24/2012 5:52:00 PM,Dia,Nordeste,,9986.37
5/25/2012 12:00:00 AM,,5/25/2012 12:00:00 AM,5/25/2012 5:54:00 PM,Dia,Nordeste,,9825.71
5/26/2012 12:00:00 AM,,5/26/2012 12:00:00 AM,5/26/2012 6:24:00 PM,Dia,Nordeste,,10217.25
5/27/2012 12:00:00 AM,,5/27/2012 12:00:00 AM,5/27/2012 6:07:00 PM,Dia,Nordeste,,9423.26
5/28/2012 12:00:00 AM,,5/28/2012 12:00:00 AM,5/28/2012 5:55:00 PM,Dia,Nordeste,,9942.42
5/29/2012 12:00:00 AM,,5/29/2012 12:00:00 AM,5/29/2012 5:57:00 PM,Dia,Nordeste,,9956.99
5/30/2012 12:00:00 AM,,5/30/2012 12:00:00 AM,5/30/2012 2:43:00 PM,Dia,Nordeste,,9966.59
5/31/2012 12:00:00 AM,,5/31/2012 12:00:00 AM,5/31/2012 2:54:00 PM,Dia,Nordeste,,10018.11
6/1/2012 12:00:00 AM,,6/1/2012 12:00:00 AM,6/1/2012 2:47:00 PM,Dia,Nordeste,,9895.31
6/2/2012 12:00:00 AM,,6/2/2012 12:00:00 AM,6/2/2012 6:19:00 PM,Dia,Nordeste,,9977.18
6/3/2012 12:00:00 AM,,6/3/2012 12:00:00 AM,6/3/2012 6:24:00 PM,Dia,Nordeste,,9335.18
6/4/2012 12:00:00 AM,,6/4/2012 12:00:00 AM,6/4/2012 2:49:00 PM,Dia,Nordeste,,9922.38
6/5/2012 12:00:00 AM,,6/5/2012 12:00:00 AM,6/5/2012 2:58:00 PM,Dia,Nordeste,,10007.37
6/6/2012 12:00:00 AM,,6/6/2012 12:00:00 AM,6/6/2012 2:40:00 PM,Dia,Nordeste,,9990.82
6/7/2012 12:00:00 AM,,6/7/2012 12:00:00 AM,6/7/2012 6:43:00 PM,Dia,Nordeste,,9610.73
6/8/2012 12:00:00 AM,,6/8/2012 12:00:00 AM,6/8/2012 5:57:00 PM,Dia,Nordeste,,9644.84
6/9/2012 12:00:00 AM,,6/9/2012 12:00:00 AM,6/9/2012 6:35:00 PM,Dia,Nordeste,,10109.09
6/10/2012 12:00:00 AM,,6/10/2012 12:00:00 AM,6/10/2012 6:23:00 PM,Dia,Nordeste,,9332.89
6/11/2012 12:00:00 AM,,6/11/2012 12:00:00 AM,6/11/2012 5:57:00 PM,Dia,Nordeste,,9885.59
6/12/2012 12:00:00 AM,,6/12/2012 12:00:00 AM,6/12/2012 5:57:00 PM,Dia,Nordeste,,9873.24
6/13/2012 12:00:00 AM,,6/13/2012 12:00:00 AM,6/13/2012 5:54:00 PM,Dia,Nordeste,,9861.88
6/14/2012 12:00:00 AM,,6/14/2012 12:00:00 AM,6/14/2012 2:35:00 PM,Dia,Nordeste,,9794.43
6/15/2012 12:00:00 AM,,6/15/2012 12:00:00 AM,6/15/2012 5:55:00 PM,Dia,Nordeste,,9969.42
6/16/2012 12:00:00 AM,,6/16/2012 12:00:00 AM,6/16/2012 6:23:00 PM,Dia,Nordeste,,10240.28
6/17/2012 12:00:00 AM,,6/17/2012 12:00:00 AM,6/17/2012 6:37:00 PM,Dia,Nordeste,,9561.6
6/18/2012 12:00:00 AM,,6/18/2012 12:00:00 AM,6/18/2012 3:24:00 PM,Dia,Nordeste,,9936.32
6/19/2012 12:00:00 AM,,6/19/2012 12:00:00 AM,6/19/2012 3:22:00 PM,Dia,Nordeste,,10027.92
6/20/2012 12:00:00 AM,,6/20/2012 12:00:00 AM,6/20/2012 3:54:00 PM,Dia,Nordeste,,10286
6/21/2012 12:00:00 AM,,6/21/2012 12:00:00 AM,6/21/2012 5:55:00 PM,Dia,Nordeste,,10054.96
6/22/2012 12:00:00 AM,,6/22/2012 12:00:00 AM,6/22/2012 10:34:00 AM,Dia,Nordeste,,9824.44
6/23/2012 12:00:00 AM,,6/23/2012 12:00:00 AM,6/23/2012 6:29:00 PM,Dia,Nordeste,,10089.27
6/24/2012 12:00:00 AM,,6/24/2012 12:00:00 AM,6/24/2012 6:44:00 PM,Dia,Nordeste,,9191.14
6/25/2012 12:00:00 AM,,6/25/2012 12:00:00 AM,6/25/2012 5:49:00 PM,Dia,Nordeste,,9439.03
6/26/2012 12:00:00 AM,,6/26/2012 12:00:00 AM,6/26/2012 6:25:00 PM,Dia,Nordeste,,9441.14
6/27/2012 12:00:00 AM,,6/27/2012 12:00:00 AM,6/27/2012 5:53:00 PM,Dia,Nordeste,,9630.9
6/28/2012 12:00:00 AM,,6/28/2012 12:00:00 AM,6/28/2012 5:56:00 PM,Dia,Nordeste,,9620.25
6/29/2012 12:00:00 AM,,6/29/2012 12:00:00 AM,6/29/2012 6:29:00 PM,Dia,Nordeste,,9519.26
6/30/2012 12:00:00 AM,,6/30/2012 12:00:00 AM,6/30/2012 6:37:00 PM,Dia,Nordeste,,10037.28
7/1/2012 12:00:00 AM,,7/1/2012 12:00:00 AM,7/1/2012 6:20:00 PM,Dia,Nordeste,,9333.7
7/2/2012 12:00:00 AM,,7/2/2012 12:00:00 AM,7/2/2012 6:11:00 PM,Dia,Nordeste,,9278.5
7/3/2012 12:00:00 AM,,7/3/2012 12:00:00 AM,7/3/2012 5:54:00 PM,Dia,Nordeste,,9526.89
7/4/2012 12:00:00 AM,,7/4/2012 12:00:00 AM,7/4/2012 5:54:00 PM,Dia,Nordeste,,9410.91
7/5/2012 12:00:00 AM,,7/5/2012 12:00:00 AM,7/5/2012 5:55:00 PM,Dia,Nordeste,,9614.65
7/6/2012 12:00:00 AM,,7/6/2012 12:00:00 AM,7/6/2012 5:56:00 PM,Dia,Nordeste,,9642.32
7/7/2012 12:00:00 AM,,7/7/2012 12:00:00 AM,7/7/2012 6:22:00 PM,Dia,Nordeste,,10278.31
7/8/2012 12:00:00 AM,,7/8/2012 12:00:00 AM,7/8/2012 6:43:00 PM,Dia,Nordeste,,9536.33
7/9/2012 12:00:00 AM,,7/9/2012 12:00:00 AM,7/9/2012 9:26:00 PM,Dia,Nordeste,,9546.46
7/10/2012 12:00:00 AM,,7/10/2012 12:00:00 AM,7/10/2012 9:31:00 PM,Dia,Nordeste,,9474.9
7/11/2012 12:00:00 AM,,7/11/2012 12:00:00 AM,7/11/2012 6:27:00 PM,Dia,Nordeste,,9628.3
7/12/2012 12:00:00 AM,,7/12/2012 12:00:00 AM,7/12/2012 2:40:00 PM,Dia,Nordeste,,9925.42
7/13/2012 12:00:00 AM,,7/13/2012 12:00:00 AM,7/13/2012 5:50:00 PM,Dia,Nordeste,,9857.65
7/14/2012 12:00:00 AM,,7/14/2012 12:00:00 AM,7/14/2012 6:25:00 PM,Dia,Nordeste,,10056.72
7/15/2012 12:00:00 AM,,7/15/2012 12:00:00 AM,7/15/2012 6:43:00 PM,Dia,Nordeste,,9265.61
7/16/2012 12:00:00 AM,,7/16/2012 12:00:00 AM,7/16/2012 6:35:00 PM,Dia,Nordeste,,9476.74
7/17/2012 12:00:00 AM,,7/17/2012 12:00:00 AM,7/17/2012 2:44:00 PM,Dia,Nordeste,,9691.62
7/18/2012 12:00:00 AM,,7/18/2012 12:00:00 AM,7/18/2012 6:36:00 PM,Dia,Nordeste,,9698.84
7/19/2012 12:00:00 AM,,7/19/2012 12:00:00 AM,7/19/2012 6:37:00 PM,Dia,Nordeste,,9830.23
7/20/2012 12:00:00 AM,,7/20/2012 12:00:00 AM,7/20/2012 2:55:00 PM,Dia,Nordeste,,9752.95
7/21/2012 12:00:00 AM,,7/21/2012 12:00:00 AM,7/21/2012 6:31:00 PM,Dia,Nordeste,,10158.65
7/22/2012 12:00:00 AM,,7/22/2012 12:00:00 AM,7/22/2012 6:33:00 PM,Dia,Nordeste,,9433.56
7/23/2012 12:00:00 AM,,7/23/2012 12:00:00 AM,7/23/2012 2:59:00 PM,Dia,Nordeste,,9647.64
7/24/2012 12:00:00 AM,,7/24/2012 12:00:00 AM,7/24/2012 6:23:00 PM,Dia,Nordeste,,9732.05
7/25/2012 12:00:00 AM,,7/25/2012 12:00:00 AM,7/25/2012 3:14:00 PM,Dia,Nordeste,,9733.58
7/26/2012 12:00:00 AM,,7/26/2012 12:00:00 AM,7/26/2012 6:37:00 PM,Dia,Nordeste,,9707.55
7/27/2012 12:00:00 AM,,7/27/2012 12:00:00 AM,7/27/2012 6:31:00 PM,Dia,Nordeste,,9682.55
7/28/2012 12:00:00 AM,,7/28/2012 12:00:00 AM,7/28/2012 6:33:00 PM,Dia,Nordeste,,10089.88
7/29/2012 12:00:00 AM,,7/29/2012 12:00:00 AM,7/29/2012 6:53:00 PM,Dia,Nordeste,,9258.48
7/30/2012 12:00:00 AM,,7/30/2012 12:00:00 AM,7/30/2012 6:33:00 PM,Dia,Nordeste,,9557.12
7/31/2012 12:00:00 AM,,7/31/2012 12:00:00 AM,7/31/2012 6:30:00 PM,Dia,Nordeste,,9539.31
8/1/2012 12:00:00 AM,,8/1/2012 12:00:00 AM,8/1/2012 6:35:00 PM,Dia,Nordeste,,9476.71
8/2/2012 12:00:00 AM,,8/2/2012 12:00:00 AM,8/2/2012 6:40:00 PM,Dia,Nordeste,,9571.75
8/3/2012 12:00:00 AM,,8/3/2012 12:00:00 AM,8/3/2012 2:53:00 PM,Dia,Nordeste,,9597.91
8/4/2012 12:00:00 AM,,8/4/2012 12:00:00 AM,8/4/2012 6:33:00 PM,Dia,Nordeste,,9940.53
8/5/2012 12:00:00 AM,,8/5/2012 12:00:00 AM,8/5/2012 6:34:00 PM,Dia,Nordeste,,9413.03
8/6/2012 12:00:00 AM,,8/6/2012 12:00:00 AM,8/6/2012 3:15:00 PM,Dia,Nordeste,,9846.2
8/7/2012 12:00:00 AM,,8/7/2012 12:00:00 AM,8/7/2012 2:37:00 PM,Dia,Nordeste,,9928.54
8/8/2012 12:00:00 AM,,8/8/2012 12:00:00 AM,8/8/2012 3:04:00 PM,Dia,Nordeste,,9854.02
8/9/2012 12:00:00 AM,,8/9/2012 12:00:00 AM,8/9/2012 3:50:00 PM,Dia,Nordeste,,9814.1
8/10/2012 12:00:00 AM,,8/10/2012 12:00:00 AM,8/10/2012 10:40:00 AM,Dia,Nordeste,,9733.96
8/11/2012 12:00:00 AM,,8/11/2012 12:00:00 AM,8/11/2012 6:29:00 PM,Dia,Nordeste,,10130.02
8/12/2012 12:00:00 AM,,8/12/2012 12:00:00 AM,8/12/2012 6:29:00 PM,Dia,Nordeste,,9353.08
8/13/2012 12:00:00 AM,,8/13/2012 12:00:00 AM,8/13/2012 6:40:00 PM,Dia,Nordeste,,9613.88
8/14/2012 12:00:00 AM,,8/14/2012 12:00:00 AM,8/14/2012 6:40:00 PM,Dia,Nordeste,,9684.32
8/15/2012 12:00:00 AM,,8/15/2012 12:00:00 AM,8/15/2012 6:31:00 PM,Dia,Nordeste,,9660.88
8/16/2012 12:00:00 AM,,8/16/2012 12:00:00 AM,8/16/2012 2:43:00 PM,Dia,Nordeste,,9755.65
8/17/2012 12:00:00 AM,,8/17/2012 12:00:00 AM,8/17/2012 2:57:00 PM,Dia,Nordeste,,9567.22
8/18/2012 12:00:00 AM,,8/18/2012 12:00:00 AM,8/18/2012 6:32:00 PM,Dia,Nordeste,,10126.81
8/19/2012 12:00:00 AM,,8/19/2012 12:00:00 AM,8/19/2012 6:40:00 PM,Dia,Nordeste,,9293.31
8/20/2012 12:00:00 AM,,8/20/2012 12:00:00 AM,8/20/2012 6:23:00 PM,Dia,Nordeste,,9564.38
8/21/2012 12:00:00 AM,,8/21/2012 12:00:00 AM,8/21/2012 6:34:00 PM,Dia,Nordeste,,9692.63
8/22/2012 12:00:00 AM,,8/22/2012 12:00:00 AM,8/22/2012 2:42:00 PM,Dia,Nordeste,,9780.28
8/23/2012 12:00:00 AM,,8/23/2012 12:00:00 AM,8/23/2012 2:45:00 PM,Dia,Nordeste,,9610.72
8/24/2012 12:00:00 AM,,8/24/2012 12:00:00 AM,8/24/2012 2:54:00 PM,Dia,Nordeste,,9562.25
8/25/2012 12:00:00 AM,,8/25/2012 12:00:00 AM,8/25/2012 6:16:00 PM,Dia,Nordeste,,9704.81
8/26/2012 12:00:00 AM,,8/26/2012 12:00:00 AM,8/26/2012 6:25:00 PM,Dia,Nordeste,,9303.31
8/27/2012 12:00:00 AM,,8/27/2012 12:00:00 AM,8/27/2012 3:21:00 PM,Dia,Nordeste,,9677.41
8/28/2012 12:00:00 AM,,8/28/2012 12:00:00 AM,8/28/2012 3:32:00 PM,Dia,Nordeste,,9906.94
8/29/2012 12:00:00 AM,,8/29/2012 12:00:00 AM,8/29/2012 2:52:00 PM,Dia,Nordeste,,10127.45
8/30/2012 12:00:00 AM,,8/30/2012 12:00:00 AM,8/30/2012 2:45:00 PM,Dia,Nordeste,,10189.93
8/31/2012 12:00:00 AM,,8/31/2012 12:00:00 AM,8/31/2012 2:37:00 PM,Dia,Nordeste,,9976.84
9/1/2012 12:00:00 AM,,9/1/2012 12:00:00 AM,9/1/2012 6:39:00 PM,Dia,Nordeste,,10252.28
9/2/2012 12:00:00 AM,,9/2/2012 12:00:00 AM,9/2/2012 6:30:00 PM,Dia,Nordeste,,9508.49
9/3/2012 12:00:00 AM,,9/3/2012 12:00:00 AM,9/3/2012 2:52:00 PM,Dia,Nordeste,,9984.7
9/4/2012 12:00:00 AM,,9/4/2012 12:00:00 AM,9/4/2012 2:56:00 PM,Dia,Nordeste,,9992.35
9/5/2012 12:00:00 AM,,9/5/2012 12:00:00 AM,9/5/2012 2:38:00 PM,Dia,Nordeste,,9747.24
9/6/2012 12:00:00 AM,,9/6/2012 12:00:00 AM,9/6/2012 2:48:00 PM,Dia,Nordeste,,9688.74
9/7/2012 12:00:00 AM,,9/7/2012 12:00:00 AM,9/7/2012 6:29:00 PM,Dia,Nordeste,,9460.96
9/8/2012 12:00:00 AM,,9/8/2012 12:00:00 AM,9/8/2012 6:26:00 PM,Dia,Nordeste,,10004.87
9/9/2012 12:00:00 AM,,9/9/2012 12:00:00 AM,9/9/2012 6:37:00 PM,Dia,Nordeste,,9514.46
9/10/2012 12:00:00 AM,,9/10/2012 12:00:00 AM,9/10/2012 2:33:00 PM,Dia,Nordeste,,10116.5
9/11/2012 12:00:00 AM,,9/11/2012 12:00:00 AM,9/11/2012 2:50:00 PM,Dia,Nordeste,,10180.25
9/12/2012 12:00:00 AM,,9/12/2012 12:00:00 AM,9/12/2012 2:49:00 PM,Dia,Nordeste,,10317.33
9/13/2012 12:00:00 AM,,9/13/2012 12:00:00 AM,9/13/2012 2:54:00 PM,Dia,Nordeste,,10357.27
9/14/2012 12:00:00 AM,,9/14/2012 12:00:00 AM,9/14/2012 2:50:00 PM,Dia,Nordeste,,10296.64
9/15/2012 12:00:00 AM,,9/15/2012 12:00:00 AM,9/15/2012 6:25:00 PM,Dia,Nordeste,,10474.64
9/16/2012 12:00:00 AM,,9/16/2012 12:00:00 AM,9/16/2012 6:32:00 PM,Dia,Nordeste,,9603.11
9/17/2012 12:00:00 AM,,9/17/2012 12:00:00 AM,9/17/2012 2:28:00 PM,Dia,Nordeste,,10225.87
9/18/2012 12:00:00 AM,,9/18/2012 12:00:00 AM,9/18/2012 2:49:00 PM,Dia,Nordeste,,10320.94
9/19/2012 12:00:00 AM,,9/19/2012 12:00:00 AM,9/19/2012 2:47:00 PM,Dia,Nordeste,,10445.73
9/20/2012 12:00:00 AM,,9/20/2012 12:00:00 AM,9/20/2012 2:57:00 PM,Dia,Nordeste,,10544.25
9/21/2012 12:00:00 AM,,9/21/2012 12:00:00 AM,9/21/2012 2:37:00 PM,Dia,Nordeste,,10502.69
9/22/2012 12:00:00 AM,,9/22/2012 12:00:00 AM,9/22/2012 6:28:00 PM,Dia,Nordeste,,10374.68
